"","Actinobacillus","Actinomyces","Atopobium","Bulleidia","Campylobacter","Capnocytophaga","Catonella","Fusobacterium","Gemella","Granulicatella","Haemophilus","Leptotrichia","Megasphaera","Mogibacterium","Moryella","Neisseria","Oribacterium","Parvimonas","Peptostreptococcus","Porphyromonas","Prevotella","Rothia","Selenomonas","Streptococcus","Tannerella","Veillonella","Abiotrophia","Aggregatibacter","Bifidobacterium","Butyrivibrio","Cardiobacterium","Corynebacterium","Dialister","Lautropia","Paludibacter","Scardovia","Sharpea","Staphylococcus","Bacteroides","Janthinobacterium","Klebsiella","Pyramidobacter","Treponema","Filifactor","Moraxella","Achromobacter","Eikenella","Mycoplasma","Pseudomonas","Schwartzia","Acinetobacter","Leuconostoc","Propionibacterium","Burkholderia","Lactobacillus","Chryseobacterium","Kingella","Nocardia","Alloscardovia","Enterococcus","Proteus","Nesterenkonia","Tetrasphaera","Peptococcus","TG5","Odoribacter","Geobacillus","Mycobacterium","Stenotrophomonas","Trabulsiella","Bacillus","Lactococcus","Pediococcus","Pseudoramibacter_Eubacterium","Serratia","Slackia","Peptoniphilus","Agrobacterium","Elizabethkingia","Sphaerochaeta","Sphingomonas","Mobiluncus","Bilophila","Enhydrobacter","Alloiococcus","Desulfovibrio","Avibacterium","Trichococcus","SHD.231","Anaerovorax","Morganella","Rhodococcus","Micrococcus","Phycicoccus","Dermabacter","Finegoldia","Sneathia","Desulfobulbus","Streptomyces","Halomonas","Shewanella","Dermacoccus","Actinobaculum","Microbacterium","BE24","Cellulomonas","Streptobacillus","Anaerococcus","Bradyrhizobium","Roseomonas","Afipia","Gluconacetobacter","Pasteurella","Gardnerella","Comamonas","Erwinia","Sphingobacterium","Wautersiella","Deinococcus","Gordonia","Kurthia","Propionivibrio","Vagococcus","Brevibacterium","Brochothrix","Acholeplasma","Anoxybacillus","Candidatus_Tammella","Novosphingobium","Sphingobium","Syntrophomonas","Plesiomonas","Cryocola","Ralstonia","Abundisporus","Acanthophysellum","Acephala","Acremonium","Alloconiothyrium","Alternaria","Amauroderma","Ampelomyces","Amphinema","Annulohypoxylon","Antrodia","Aporospora","Arthopyrenia","Arthrobotrys","Arthrocatena","Ascochyta","Ascosphaera","Aspergillus","Astrocystis","Aurantioporthe","Aureobasidium","Auricularia","Auriculariopsis","Auriscalpium","Baeospora","Balansia","Baudoinia","Beauveria","Beltraniella","Bjerkandera","Boeremia","Botryobasidium","Botrytis","Bullera","Bulleromyces","Byssochlamys","Byssomerulius","Cadophora","Calophoma","Calvatia","Camarosporium","Candida","Capronia","Catenulostroma","Ceratobasidium","Cercospora","Cercosporidium","Ceriporia","Ceriporiopsis","Chaetosphaeria","Chalastospora","Chlorencoelia","Chlorovibrissea","Choanephora","Ciboria","Cistella","Cladonia","Cladophialophora","Cladosporium","Clavispora","Clitocybe","Clitopilus","Clypeosphaeria","Colletotrichum","Coniophora","Coniosporium","Coniothyrium","Coprinellus","Coprinopsis","Coprinus","Cordyceps","Coriolopsis","Corticium","Cortinarius","Corynespora","Crinipellis","Crocicreas","Cryptococcus","Cryptodiscus","Ctenomyces","Curvularia","Cymatoderma","Cyphellophora","Cystofilobasidium","Dactylella","Daedaleopsis","Daldinia","Datronia","Debaryomyces","Deconica","Dentipellicula","Dentipellis","Devriesia","Diaporthe","Dichomitus","Didymella","Dinemasporium","Dioszegia","Diplomitoporus","Dipodascus","Dirkmeia","Dissoconium","Donkioporia","Dothistroma","Dumontinia","Earliella","Efibula","Elytroderma","Emericella","Encoelia","Entoloma","Entomocorticium","Epicoccum","Erythrobasidium","Eupenidiella","Eutypa","Eutypella","Exidia","Exophiala","Exserohilum","Fibroporia","Filobasidium","Flammulina","Flavodon","Flavomyces","Fomes","Fomitella","Fomitiporella","Fomitiporia","Fomitopsis","Fulvifomes","Funalia","Fusarium","Fuscoporia","Galerina","Ganoderma","Geastrum","Geosmithia","Gibberella","Glarea","Gloeocystidiellum","Gloeophyllum","Gloeoporus","Grammothele","Graphiopsis","Guehomyces","Gymnopilus","Gymnopus","Gyoerffyella","Gyrodontium","Hannaella","Hanseniaspora","Helgardia","Hemimycena","Heterobasidion","Heterochaete","Heterodermia","Heterophoma","Heterospora","Histoplasma","Holtermanniella","Hydnellum","Hydnochaete","Hygrophorus","Hymenochaete","Hymenoscyphus","Hyphoderma","Hyphodermella","Hyphodiscus","Hyphodontia","Hypholoma","Hypocenomyce","Hypochnicium","Hypoxylon","Ilyonectria","Inonotus","Irpex","Isaria","Issatchenkia","Itersonilia","Johnalcornia","Kabatiella","Kazachstania","Kendrickiella","Kluyveromyces","Kodamaea","Kuehneromyces","Laccaria","Lachnum","Lambertella","Lecanicillium","Lecanora","Lecanosticta","Lentinula","Lentinus","Leohumicola","Leptosphaeria","Leptospora","Leptosporomyces","Letendraea","Leucoagaricus","Leucosporidium","Lodderomyces","Lophiostoma","Lophodermium","Lycoperdon","Macrohyporia","Macroventuria","Magnusiomyces","Malassezia","Marasmius","Medicopsis","Megasporia","Megasporoporia","Meliniomyces","Melogramma","Metschnikowia","Meyerozyma","Microdiplodia","Microdochium","Microporus","Moellerodiscus","Mollisia","Monographella","Monticola","Mrakiella","Mucor","Mycopappus","Mycosphaerella","Myrmecridium","Myrothecium","Naganishia","Nemania","Neobulgaria","Neodeightoniella","Neofavolus","Neofomitella","Neokalmusia","Neophysalospora","Neostagonospora","Neurospora","Nigroporus","Oculimacula","Ophioceras","Oxyporus","Pachylepyrium","Palmiascoma","Paracamarosporium","Paraconiothyrium","Paraphoma","Parastagonospora","Passalora","Paxillus","Penicilliopsis","Penicillium","Penidiella","Peniophora","Peniophorella","Perenniporia","Perenniporiella","Periconia","Pestalotiopsis","Peyronellaea","Pezoloma","Phaeoacremonium","Phaeosphaeria","Phanerochaete","Phellinus","Phialemoniopsis","Phialemonium","Phlebia","Phlebiopsis","Phlebiporia","Pholiota","Phoma","Phyllosticta","Physalacria","Pichia","Pilatoporus","Pilidiella","Piloderma","Pithomyces","Plectosphaerella","Pleurotus","Plicaturopsis","Pneumocystis","Poculum","Polyporus","Polyscytalum","Porostereum","Preussia","Priceomyces","Psathyrella","Pseudallescheria","Pseudocercospora","Pseudogymnoascus","Pseudolagarobasidium","Pseudoramichloridium","Pseudoteratosphaeria","Pseudoveronaea","Pseudozyma","Psilocybe","Purpureocillium","Pyrenochaeta","Pyrenopeziza","Pyrenophora","Pyrenula","Rachicladosporium","Ramichloridium","Ramularia","Rasamsonia","Resinicium","Resupinatus","Rhexocercosporidium","Rhinocladiella","Rhodosporidium","Rhodotorula","Rhynchosporium","Rigidoporus","Rutstroemia","Saccharomyces","Sagenomella","Sarcodon","Sarcostroma","Sarocladium","Scedosporium","Scheffersomyces","Schizophyllum","Schizopora","Schwanniomyces","Scleromitrula","Sclerotinia","Scopuloides","Sebacina","Selenophoma","Sepedonium","Septoria","Setophaeosphaeria","Shiraia","Sidera","Simplicillium","Sistotrema","Sistotremastrum","Skeletocutis","Sporobolomyces","Stachybotrys","Stagonosporopsis","Stemphylium","Stereum","Sterigmatomyces","Stomiopeltis","Streptobotrys","Subplenodomus","Subulicystidium","Talaromyces","Teratosphaeria","Termitomyces","Thamnidium","Thanatephorus","Thelephora","Theleporus","Thermomyces","Tinctoporellus","Tomentella","Toxicocladosporium","Trametes","Trechispora","Trematosphaeria","Trichoderma","Trichophyton","Trichosporon","Trimmatostroma","Trimmatothelopsis","Triplosphaeria","Tropicoporus","Tubaria","Tylospora","Udeniomyces","Umbilicaria","Uncispora","unidentified","Valdensinia","Venturia","Veronaea","Verrucisporota","Verrucoconiothyrium","Verticillium","Volutella","Volvariella","Vuilleminia","Waitea","Wallemia","Wickerhamomyces","Wrightoporia","Xenasmatella","Xenopolyscytalum","Xerochrysium","Xylaria","Xylodon","Yamadazyma","Yarrowia","Yuchengia","Zasmidium","Zygosaccharomyces","Zymoseptoria"
"Actinobacillus",1,NA,NA,NA,1,NA,3.67702241317064e-09,0.0827480155435784,0.0827480155435784,0.15834087935365,0.0827480155435784,NA,0.15834087935365,NA,NA,0.15834087935365,NA,NA,NA,NA,0.15834087935365,0.0241875735327745,0.322174119021662,1,0.0241868466899544,NA,0.322174119021662,0.0444225439210192,NA,1,1,NA,0.00067795147079748,0.0444225439210192,NA,0.322174119021662,0.0161865219118219,0.322174119021662,0.322174119021662,1,0.0241875735327745,1,NA,0.0810135473296467,0.0241875735327745,NA,1,NA,0.15834087935365,NA,1,1,1,NA,0.15834087935365,1,1,1,0.0132734319123787,0.0292097343231241,1,1,1,NA,NA,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NA,1,1,1,0.322174119021662,NA,1,1,1,1,NA,1,1,1,0.322174119021662,1,1,NA,NA,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0444225439210192,1,1,1,1,1,1,1,1,1,1,1,1,1,0.323442395490831,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.15834087935365,0.0827480155435784,1,1,1,1,1,1,1,0.15834087935365,1,1,1,1,1,0.0827480155435784,1,1,1,1,1,1,1,1,1,1,NA,0.322174119021662,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0444225439210192,1,1,0.00403848446204604,1,1,1,1,1,1,1,NA,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.15834087935365,1,1,1,1,1,1,1,1,1,1,1,1,0.058528914390007,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NA,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0827480155435784,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.322174119021662,1,1,1,1,0.322174119021662,1,1,1,1,1,1,0.158335625109967,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NA,1,1,1,1,1,1,1,0.0827480155435784,1,1,1,1,1,1,1,0.0444225439210192,1,1,0.322174119021662,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0827480155435784,1,1,1,1,1,1,1,1,1,1,1,0.973616303366354,1,1,1,0.0444225439210192,1,1,1,1,1,1,0.0444225439210192,1,1,1,1,1,1,1,0.15834087935365,1,1,1,1,1,1,1,1,1,0.15834087935365,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.738505309177122,1,1,1,1,1,0.322174119021662,1,1,1,0.322174119021662,0.322174119021662,1,1,1,1,1,0.322174119021662,1,1,1,1,1,1,1,1,1,1,1,1,0.15834087935365,1,0.322174119021662,1,0.322174119021662,1,1,1,1,1,1,1,1,1,0.158335625109967,1,1,1,1,1,0.674403792002949,1,1,1,1,0.0241875735327745,0.322174119021662,1,1,1,1,1,1,1,1,1,1,1,1,1,NA,1,NA,1,1,1,1,1,1,1,1,0.322174119021662,NA,1,1,1,1,1,1,0.987941713605234,0.0444225439210192,1,1,1,1
"Actinomyces",0.0308459946866956,1,0.0241875735327745,0.0202829521536157,3.72886857435585e-11,4.66835194550455e-08,0.182661192014598,0.0109376807483476,0.452486771139091,2.67803156042326e-26,5.44830871708511e-14,0.00148522083622594,1,1.62376721046871e-14,1.41791934142285e-07,2.1468063588821e-11,0.15834087935365,0.00142206789739097,0.00339670726240734,0.0321207488039693,9.36308832416099e-10,0.194738139555492,2.19250097797006e-07,0.0303211428409728,0.410682555218214,1.52413125883716e-16,0.150507105217583,0.182661192014598,0.15834087935365,1,0.15834087935365,0.976913279151097,0.15834087935365,0.736326027872996,0.316091573491839,2.21891078072201e-06,0.00123069972199724,0.988515892018783,1,1,NA,1,0.322174119021662,0.00123069972199724,0.000373598504939014,0.00731466186067181,0.151067581203618,0.0112074284249121,2.70226095194538e-05,0.692675709362651,1,7.10680888652471e-05,1,1,0.0368660304898249,1,0.322174119021662,1,1,0.00576679120349122,2.12811444721165e-05,0.0827480155435784,1,NA,0.00731466186067181,0.322174119021662,1,1,1,1,1,2.49065119688967e-05,1,NA,1,NA,0.046296743766534,1,1,1,1,1,1,NA,NA,0.15834087935365,1,0.00403848446204604,NA,1,1,1,1,1,1,1,1,0.15834087935365,1,0.0848244892286067,1,0.00223032869779287,0.343157613447912,1,1,NA,1,1,NA,0.000129104338084803,1,1,NA,NA,1,0.000111514524021662,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.00136214837723217,1,1,1,1,1,1,1,1,1,0.0670644442774417,1,1,1,7.26499199668475e-07,1,1,1,1,1,1,0.322174119021662,1,1,1,1,1,0.322174119021662,0.00223032869779287,1.00841423045281e-07,1.67979158909835e-07,1.87159129886599e-08,1,1,0.322174119021662,1,1,1,0.0323090391791125,1,1,1,1,1,1,1,1,1,1,1,7.25641721506172e-08,1,1.07338771328727e-11,1,NA,0.0846306351884385,3.37373100406347e-06,1,1,1,0.322174119021662,1,1,0.00403848446204604,1,1,1,1,0.2964020389062,1,1,1,1,1,0.0104994292481341,1,1,0.0132734319123787,1,0.0297181390354653,7.57695270007173e-07,1,1,1,1,0.322766186219691,1,1,1,6.92037847922183e-06,1,0.462901026674112,1,1,0.654720928788394,1,NA,1,1,1,1,1,0.322174119021662,1,0.00300912923655555,1,1,1,1,NA,1,1,1,1,1,0.00130394898596191,1,1,1,1,1,1,1,1,1,0.241867787372634,1,1,1,0.0553762487449578,1,1,0.00781029639659826,1,1,0.521010404310919,1,1,1,1,1,1,0.0565123038170547,1,1,NA,1,1,1,0.00731466186067181,1,0.322174119021662,1,1,1,1,1,1,1,1,1,1,1,1,0.00223032869779287,1,0.15834087935365,1,1,1,0.15834087935365,1,1,1,1,1,1,1,1,1,1,1,0.00244146466484094,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0132734319123787,0.670163412277374,1,1,0.0827480155435784,0.00177758613646451,1,1,1,1,1,1,1,3.44713323940065e-06,1,1,1,1,0.0132734319123787,0.00951197609403461,1,1,0.565662375787923,1,0.00179706185119778,1,1,1.51394704656779e-07,1,NA,1,1,1,1,1,1,1,1,0.00731466186067181,1,1,1,1,0.0184203609698679,1,1,1,1,1,1,1.56500625390922e-05,1,1,1,1,1,1,1,1,1,1,0.00731466186067181,0.01045060831991,0.462901026674112,1,1,0.0132734319123787,0.322174119021662,1,1,NA,1,1,0.000169272819342156,1,1,1,1,1,1,1,1,1,1,1,1,1,NA,NA,1,1,2.71558931468007e-06,1,1,1,1,1,0.322174119021662,1,1,0.0326207475259763,1,1,1,0.0163408917636479,0.0450554987407631,0.00895410382179115,1,1,1,1,0.0850854474395066,0.00852398924422392,0.00731466186067181,1,1,1,0.000372582349987217,1,1,1,1,1,0.0241875735327745,1,1,1,1.44308663395491e-08,1,1,1,1,1,1,1,1,0.322174119021662,0.103344861090652,1,1,1,1,1,1,1,0.741460320787026,1,1,1,1,0.00437259658886948,1,1,0.00067795147079748,1,1,0.00223032869779287,1,1,1,1,1,0.0858649708653896,1,1,1,0.0311262183107307,1,1,1,1,1,1,0.0184203609698679,1,1,1.03782098541016e-15,1,0.15834087935365,1,1,1,1,1,1,1,1,0.322174119021662,1,1,1,1,1,1,0.15834087935365,0.00731466186067181,1,1,1,1,1
"Atopobium",0.0106013041802951,0.00037338757797591,1,2.43592866588864e-07,0.0241875735327745,0.0827480155435784,0.0215617116236103,0.0526523659378562,0.533083580188845,0.0305816585192902,0.00119250519291683,1,1.66068910840896e-27,2.0435299671084e-12,7.24173559732738e-23,1,0.675764749675443,9.0844800523117e-05,1.25275615464271e-12,0.0848244892286067,0.0460463383347457,1,0.0003302738143124,0.0754193568170376,0.322174119021662,2.01361769505647e-31,0.283870932590046,2.29655866016657e-06,0.0526523659378562,1,0.322174119021662,0.182661192014598,5.61303099476802e-18,0.0341609254792362,0.101605842371113,0.0100630021866992,0.0827480155435784,1,0.821410126614802,1,0.0316273326508394,1,7.97142515625681e-10,0.15834087935365,0.151067581203618,0.00483892910327798,0.573539531761411,2.92349264744364e-05,0.000575401571548146,NA,1,0.000728067747124075,1,0.00614532617616577,0.408335005422062,1,0.0827480155435784,1,0.000927431869012559,0.15834087935365,0.0444225439210192,5.05005557065233e-13,1,NA,0.15834087935365,0.00223032869779287,1,1,1,1,1,0.000728067747124075,1,NA,1,NA,0.68138409488841,1,1,1,1,1,1,NA,NA,0.00403848446204604,1,0.15834087935365,NA,1,1,1,1,1,1,0.15834087935365,1,0.0444225439210192,1,0.990104563712142,0.410682555218214,0.15834087935365,0.342648332488661,1,1,NA,1,1,NA,0.0444225439210192,1,1,NA,NA,1,0.0036632449029301,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0827480155435784,1,0.137180286619708,1,1,1,1,1,1,1,0.189430429762891,1,1,1,0.00373334033077672,1,1,1,1,1,1,0.0253473562210332,1,1,1,1,1,0.0145546660383748,0.648211582826805,0.176799545325356,0.0754193568170376,0.236301831582421,1,1,0.674405365469024,1,1,1,0.196798621564453,1,1,1,1,1,0.557837558059976,1,1,1,1,1,0.196798621564453,1,0.00273106316140539,1,NA,1,0.00223032869779287,1,1,1,0.0444225439210192,1,1,0.16044252817886,1,1,1,1,0.235748848574254,1,1,1,1,1,0.838643602526398,1,1,0.0827480155435784,1,0.0990410913472315,0.0101636458480997,1,1,1,1,0.335773173082799,1,1,1,0.0241875735327745,1,0.280947833623499,1,1,0.176799545325356,1,NA,1,1,1,1,1,0.16044252817886,1,0.0603344761556032,1,1,1,1,NA,1,1,1,1,1,0.355188493690582,1,1,0.0253473562210332,1,1,1,1,1,1,0.445543511948812,1,1,1,0.782931890825458,1,1,0.323442395490831,1,1,0.959821230062729,1,1,1,1,1,1,0.0990410913472315,1,1,NA,1,1,0.000372582349987217,0.15834087935365,1,0.0848244892286067,1,1,1,1,1,1,1,1,1,1,1,1,0.322174119021662,1,0.0460463383347457,1,1,1,1,1,1,1,1,0.0132734319123787,1,1,1,1,1,1,0.15834087935365,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.15834087935365,0.0535960740179029,1,1,2.49065119688967e-05,0.316091573491839,1,1,1,1,1,1,1,0.0161720026077355,1,1,1,1,NA,0.023350797628781,1,NA,0.0592921998119828,1,0.39264461916475,1,1,0.554750627620199,1,0.322174119021662,1,1,1,1,1,1,1,1,0.16044252817886,1,1,1,1,0.0241875735327745,1,1,1,1,1,1,0.300124473169337,1,1,1,1,1,1,1,1,1,1,0.15834087935365,0.573539531761411,0.0948815873702712,1,0.991960972387506,0.674405365469024,1,1,1,NA,1,1,1,1,1,1,1,1,1,1,NA,1,1,1,1,1,0.0253473562210332,0.0132734319123787,1,1,0.988159337429142,1,1,1,1,1,0.0241875735327745,1,1,0.176799545325356,1,1,1,0.0380535302828679,0.226335047325173,0.0241875735327745,1,1,1,1,0.959821230062729,0.167034832654438,0.0827480155435784,1,1,0.384895096414536,0.322174119021662,1,1,1,1,1,0.104223200211314,1,1,1,0.355188493690582,1,1,1,1,1,1,1,1,0.322174119021662,0.0827480155435784,0.322174119021662,1,0.0990410913472315,1,1,1,1,0.0526523659378562,1,1,1,1,0.15834087935365,1,1,0.035598938234111,1,1,0.0241875735327745,1,1,1,1,0.640491628018379,0.0998902045120882,1,1,1,0.0346629302639539,1,1,1,1,1,1,0.176799545325356,1,1,0.207525245128031,1,0.15834087935365,1,1,1,1,1,1,1,1,NA,0.322174119021662,1,1,1,1,1,0.0132734319123787,0.15834087935365,0.0932136154545924,1,1,1,1
"Bulleidia",5.23573426750824e-10,0.695522762909056,2.39382614218124e-10,1,0.000184184127875727,0.554750627620199,4.40213769931877e-14,0.00407239368223634,0.00704092598248238,0.00150742932690185,0.00208572591743824,0.32010688407397,0.00109701159734864,8.50018356643541e-09,9.28764744097324e-10,7.35456213519444e-07,0.00154416667025485,8.91626832874292e-23,1.10807992818376e-12,0.00403848446204604,0.318529565678422,0.0923653002905508,2.03456831194869e-19,0.368039124839801,4.70823313063365e-09,5.26542239768528e-05,0.0806219411695486,0.1658849032756,0.52919059933346,1,0.000320821709627782,0.291754333770159,0.00302530672594891,0.424923213844528,0.000290564820286923,0.740787955577967,0.352681703082155,0.00172465684585491,1.2154264569376e-12,1,0.312414909095201,1,0.00403848446204604,0.101720108240596,0.879994294945038,0.000728067747124075,1.09204522773197e-10,0.00273106316140539,1,9.13900311069848e-10,1,1,1,1.0649783705586e-07,0.825761758281255,1,0.571320364569009,1,0.179374158461273,0.0121652530271448,1,0.411771425428699,1,NA,0.0444225439210192,0.0132734319123787,1,1,1,1,1,1,1,NA,1,NA,1,1,1,1,1,1,1,NA,1,0.0948815873702712,1,1,NA,1,1,1,1,1,1,9.64186069127609e-06,1,0.0743647635275141,1,0.154164284379797,0.027908610981355,1,1,1,1,NA,1,1,NA,1,1,1,1,NA,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.354782112904491,1,1,1,8.31560812128779e-07,1,1,1,1,1,1,0.00741319641082552,1,1,1,1,1,0.0013472625787759,0.968425857758925,0.0101636458480997,0.194762467079313,0.194762467079313,1,1,0.00527345576371866,1,1,1,2.01099897759913e-05,1,1,1,1,1,0.000860852171656788,1,1,1,1,1,1,1,1,1,NA,0.251254305620578,0.000927431869012559,1,1,1,0.0241875735327745,1,1,1,1,1,1,1,3.96917405354006e-06,1,1,1,1,1,0.320876589539953,1,1,0.478638794729938,1,1,1,1,1,1,1,0.105545363276375,1,1,1,1,1,1.26360523669392e-06,1,1,1,1,0.000111514524021662,1,1,1,1,1,0.422101401452075,1,0.63456917539698,1,1,1,1,0.00131467139630163,1,1,1,1,1,0.150976754274319,1,1,0.000159886915383249,1,1,1,1,1,1,3.71194866012913e-05,1,1,1,1,1,1,0.103406607665608,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0657925924156645,1,1,7.05830978005718e-05,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.202319095283976,1,1,1,1,0.77367134904611,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,6.12202579938172e-07,1,1,2.49065119688967e-05,0.0412339230944627,1,1,1,1,1,1,1,0.428473861506067,1,1,1,1,1,0.647716837677408,1,0.000550507038040488,0.0235796212481991,1,0.828547706098628,1,1,1,1,0.000418904493657694,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.00955306268865491,1,1,1,1,1,1,1,1,1,1,1,0.73607815768927,6.98628433023252e-06,1,0.00478497921836692,0.450111338595193,0.000123355207626363,1,1,NA,1,1,0.0607808245075782,1,1,1,1,1,1,1,0.0744949256706776,1,1,1,1,1,9.30314713753026e-05,0.0948815873702712,1,1,0.0237842952284832,1,1,1,1,1,0.0948815873702712,1,1,1,1,1,1,0.769255440411155,0.63456917539698,0.000244421451331895,1,1,1,1,1,0.436267081923437,1,1,1,0.00504585638636394,1,1,1,1,1,1,0.257651461284793,1,1,1,1,1,1,1,1,1,1,1,1,0.812072247408731,1,0.00287942894368033,1,0.0607808245075782,1,1,1,1,3.96917405354006e-06,1,1,1,1,0.153688130668085,1,1,1,1,1,0.00134919525125989,1,1,1,1,0.00278416058671872,1.41584531774541e-07,1,1,1,0.494882070063786,1,1,1,1,1,1,1,1,1,2.05581317108287e-05,1,0.565662375787923,1,1,1,1,1,1,1,1,0.0827480155435784,1,1,1,1,1,1,0.308851285954716,1,0.571995060762802,1,1,1,1
"Campylobacter",0.0827480155435784,0.322174119021662,NA,0.322174119021662,1,0.322174119021662,0.15834087935365,2.83301198102549e-08,0.322174119021662,0.316091573491839,NA,0.00403848446204604,0.322174119021662,NA,0.0444225439210192,NA,0.308851285954716,NA,NA,0.000111514524021662,0.0241875735327745,0.15834087935365,0.0241875735327745,1,0.0132734319123787,0.15834087935365,0.0827480155435784,NA,NA,1,NA,0.322174119021662,0.15834087935365,NA,NA,0.0827480155435784,0.322174119021662,0.0444225439210192,NA,1,0.322174119021662,1,0.0827480155435784,NA,0.15834087935365,0.0241875735327745,NA,NA,0.15834087935365,0.0444225439210192,1,NA,1,NA,NA,1,NA,1,0.00731466186067181,NA,0.322174119021662,NA,1,NA,NA,NA,1,1,1,1,1,0.322174119021662,1,NA,1,NA,NA,1,1,1,1,1,1,NA,NA,0.322174119021662,1,NA,NA,1,1,1,1,1,1,NA,1,NA,1,NA,0.15834087935365,NA,0.322174119021662,1,1,NA,1,1,NA,NA,1,1,NA,NA,1,0.322174119021662,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NA,1,0.15834087935365,1,1,1,1,1,1,1,0.322174119021662,1,1,1,NA,1,1,1,1,1,1,NA,1,1,1,1,1,NA,NA,0.322174119021662,0.322174119021662,0.0444225439210192,1,1,NA,1,1,1,NA,1,1,1,1,1,0.322174119021662,1,1,1,1,1,0.0827480155435784,1,0.0444225439210192,1,NA,NA,0.322174119021662,1,1,1,0.322174119021662,1,1,NA,1,1,1,1,NA,1,1,1,1,1,0.322174119021662,1,1,0.322174119021662,1,0.322174119021662,0.0827480155435784,1,1,1,1,0.15834087935365,1,1,1,0.15834087935365,1,NA,1,1,NA,1,NA,1,1,1,1,1,NA,1,NA,1,1,1,1,0.322174119021662,1,1,1,1,1,0.0827480155435784,1,1,NA,1,1,1,1,1,1,NA,1,1,1,NA,1,1,NA,1,1,NA,1,1,1,1,1,1,NA,1,1,NA,1,1,0.0241875735327745,0.322174119021662,1,NA,1,1,1,1,1,1,1,1,1,1,1,1,NA,1,NA,1,1,1,0.15834087935365,1,1,1,1,0.0827480155435784,1,1,1,1,1,1,NA,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.322174119021662,NA,1,1,NA,0.0132734319123787,1,1,1,1,1,1,1,1,1,1,1,1,NA,NA,1,NA,0.322174119021662,1,0.15834087935365,1,1,0.0241875735327745,1,NA,1,1,1,1,1,1,1,1,NA,1,1,1,1,NA,1,1,1,1,1,1,0.15834087935365,1,1,1,1,1,1,1,1,1,1,0.322174119021662,NA,NA,1,NA,NA,0.322174119021662,1,1,NA,1,1,0.0827480155435784,1,1,1,1,1,1,1,NA,1,1,1,1,1,NA,NA,1,1,0.322174119021662,1,1,1,1,1,0.322174119021662,1,1,0.15834087935365,1,1,1,NA,NA,NA,1,1,1,1,0.322174119021662,NA,NA,1,1,1,NA,1,1,1,1,1,0.322174119021662,1,1,1,0.15834087935365,1,1,1,1,1,1,1,1,NA,NA,NA,1,1,1,1,1,1,NA,1,1,1,1,0.322174119021662,1,1,0.0444225439210192,1,1,NA,1,1,1,1,1,NA,1,1,1,NA,1,1,1,1,1,1,NA,1,1,NA,1,NA,1,1,1,1,1,1,1,1,NA,0.322174119021662,1,1,1,1,1,NA,NA,0.0827480155435784,1,1,1,1
