"","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23","24","25","26","27","28","29","30","31","32","33","34","35","36","37","38","39","40","41","42","43","44","45","46","47","48","49","50","51","52","53","54","55","56","57","58","59","60","61","62","63","64","65","66","67","68","69","70","71","72","73","74","75","76","77","78","79","80","81","82","83","84","85","86","87","88","89","90","91","92","93","94"
"1",0.5,0.00905686057044902,0.0244517925209425,0.00166546805073145,0.00120626669976396,0.0251504515588017,0.00732208048644868,0.00170948059403141,0.00182651171867228,0.00150431861855223,0.000604244391049461,0.00227253446201238,0.00173764119815973,0.00274657474891725,0.00294173047554276,0.00299810430980529,0.00272171424903906,0.00835065875534178,0.0143143128612023,0.00400027431824491,0.00175060293386055,0.0133350345589895,0.0198506181071941,0.0018436060366948,0.0186330068550112,0.00140783899775502,0.000810696739557078,0.000676772507072648,0.0010094180118318,0.00229665639350872,0.0165759343088686,0.00963811273139515,0.00945530536257076,0.00140892599438578,0.000984783071240326,0.00106094695872091,0.00257002736252793,0.0183313614919705,0.00309685823030299,0.00334477348591975,0.000626183766146522,0.00441098146066208,0.000674750720165497,0.0010864890515868,0.0125041211930425,0.000678539840485942,0.000699499248812623,0.0015621022292257,0.00135124379409643,0.00165068740700966,0.01717318293965,0.000889229864845675,0.000776859585124149,0.0110246626450012,0.000613839257956045,0.00697519672619036,0.00191226002936472,0.000649692285781054,0.000694338372377067,0.000752640085663233,0.00159324271193762,0.00171837743948581,0.00237445298276258,0.00115437072918293,0.00108996837567638,0.00225519994063832,0.00241653024423177,0.020012746588638,0.006306007124428,0.00150639525279198,0.00863540382358348,0.00175374282299678,0.00105651346465481,0.00132481562914256,0.000858229189901196,0.000662003715964688,0.00130021303482451,0.00217645390334901,0.00834151832433356,0.00834364574048299,0.0253011904735229,0.0082575512083585,0.00295133894356635,0.00696346148484903,0.00148562654815744,0.00331281141858683,0.00947242760935034,0.0021786022750601,0.0230518984026579,0.00714037613623841,0.0196606454745444,0.00265216653037366,0.00634789070355475,0.00262893541278079
"2",0.00905686057044902,0.5,0.00299884897345514,0.00318533898103133,0.00169098717100728,0.00991424968310739,0.00312580028217556,0.00401948964649586,0.00251711372260667,0.00897133583338884,0.00124977577596663,0.00160515142937274,0.0134314068942639,0.00292642213464826,0.00276617223872949,0.00323097069191457,0.00463717648727287,0.00388559498826807,0.00250584179302855,0.0190507843026437,0.00184261973311063,0.00350755530839435,0.00268522071756282,0.0022558633712141,0.00265934035697427,0.00241430427052395,0.00147530463339513,0.00176193100252639,0.00928038678480952,0.00216448273495095,0.00531563731172175,0.00492434908366732,0.0185303810060838,0.00182449207628534,0.00231858196679382,0.00196965575039786,0.00236359908087073,0.00280349676453983,0.002154269189895,0.00274045736650172,0.00147534462234042,0.0035702617323872,0.00104121297640309,0.00127881997181278,0.0194891747383706,0.00183018093306512,0.00242069900127313,0.00115344319234163,0.00224791662917143,0.00263281415266753,0.00490419334234728,0.00228749250169163,0.00177584347423007,0.0113744190057844,0.00159141232788938,0.0185041769769824,0.0115199256843743,0.00106407090771703,0.00147756180135755,0.001939150459299,0.00242932442825857,0.00901550274240597,0.00437918044030768,0.00304813860963506,0.00174042333186462,0.0041527903615313,0.0175124073983548,0.00284909519457266,0.003373979231125,0.00164451938647501,0.013365371167219,0.00249801208929838,0.0013306478790225,0.00163235481605583,0.00175601010393341,0.00100323161841548,0.00217542476938298,0.0019943084735439,0.0107645498295018,0.0119578665769586,0.00541664431001215,0.0281133053892993,0.00358405810377628,0.00227347628624545,0.00224523951330803,0.0140835569513578,0.0461204515170745,0.0030245227933902,0.00308750056415156,0.00268543020050781,0.00527162081374634,0.00281770255301057,0.00368365217983314,0.00270909766734868
"3",0.0244517925209425,0.00299884897345514,0.5,0.00156372984447773,0.00129252767045034,0.0243438125194028,0.00190741649473945,0.00159497515781584,0.00189333232290949,0.00154083599099868,0.000950483472247956,0.0026499626572931,0.00129874631848198,0.00804569384128362,0.00885885839313988,0.00446116791507056,0.00375312878493275,0.00919022162961641,0.017764426476484,0.00465704121049524,0.0017782755073448,0.0135346490296743,0.0203277037740106,0.00180676038028959,0.0213290708008363,0.00125106509194299,0.00123007644768601,0.000661927241473916,0.00094936076056658,0.00356887061419049,0.0106442300159214,0.0101265905930198,0.00431913102085702,0.00154819908034595,0.00107579533957847,0.00115980022534791,0.00308806840484997,0.0237953823359077,0.00337629496675105,0.00367449178723572,0.000597158628950105,0.0049302368523581,0.000645468402857912,0.00101778220732901,0.00615762971685906,0.00100638127882839,0.000710371086913344,0.00147916954333694,0.00127882394841168,0.0023685070483458,0.0182806099184997,0.000876264774005651,0.000923419816048671,0.0108806540498551,0.000948775302858352,0.00212680394288592,0.00146699572652386,0.000635906407068126,0.00103667687703732,0.000784547338871603,0.00136321413372903,0.00162675174884475,0.00226705772839928,0.00101686667835767,0.0012972681599832,0.00186730844802542,0.00271958287484816,0.0218249290122461,0.0123532661715084,0.00164374376484516,0.00276009731039607,0.00179458997343084,0.0011195024460626,0.00143790655061875,0.000787725666383278,0.000650516614242131,0.00126210703579825,0.0025421145593434,0.00872118983065436,0.00274264720029299,0.0127902111537527,0.00274677638107794,0.00405761329102585,0.00752726708457833,0.00230994086594117,0.00309036545153935,0.0031087451840847,0.00765267885109748,0.0243546288108716,0.00858215444931928,0.0193564666523839,0.004509494952743,0.0127299849765525,0.00817616868408039
"4",0.00166546805073145,0.00318533898103133,0.00156372984447773,0.5,0.00212842950618525,0.00146270849756903,0.0032825369735186,0.0366193241024634,0.0149298949173184,0.0158417128742768,0.00181592549136173,0.00174281060046516,0.0258600346303062,0.000510980974212695,0.000582856148254791,0.000525297034246028,0.000979022869515864,0.000676040243836349,0.0014647809131222,0.00150575151818988,0.00349866606914818,0.00377645920260482,0.0145292877764986,0.0211429213169947,0.00286171706149397,0.00239805395916395,0.00218922495435729,0.00207617393533336,0.0168017709349879,0.00138506094229628,0.00181393706832383,0.000980331593912357,0.000985190544784213,0.00159711270595811,0.00125124868261727,0.00143731539219849,0.00130441487192816,0.00150010303459566,0.00124244972786521,0.00120661284473751,0.00227383738577649,0.0020653723521089,0.00293072361081456,0.0035833952557928,0.0179732902657839,0.00306676209889681,0.00208483570503076,0.0032577333496465,0.0172307559276967,0.00201862798876125,0.00184907339830778,0.0191409928871521,0.00146646678917226,0.00200880066672438,0.00198005963314462,0.020832576456788,0.0171299795970047,0.00294779726617844,0.00176636385917004,0.0045818209909235,0.0138086056092692,0.00342143471303066,0.00356838357043951,0.00852342244532258,0.0026543344361539,0.0401952939109158,0.000903408714571913,0.00186143066290694,0.00285991065505917,0.00340601392291901,0.00275940881788011,0.00800131801026071,0.00216336366427828,0.0024281576559765,0.0125207861467303,0.00938663218227033,0.00305306019619206,0.00134124579035593,0.000784557441815542,0.00249713048758768,0.00265281931267553,0.00293404183959227,0.0013912071672319,0.00129930806308449,0.00130631768249611,0.00530773804420315,0.00242606288189845,0.00165086651616321,0.0015813696922569,0.000557026364593155,0.00385277729172516,0.000555221865117856,0.018209509081191,0.000604908075922657
"5",0.00120626669976396,0.00169098717100728,0.00129252767045034,0.00212842950618525,0.5,0.000784335258871914,0.00210828062875561,0.00291782798291541,0.00317692276110267,0.020748428135985,0.00446197121676853,0.00399770209979088,0.0018368714856974,0.00135919327776838,0.00102144348314512,0.00143447266097866,0.00244431541975711,0.00109312779172435,0.00218848339659124,0.00241161536480663,0.00629019148281335,0.00103116906218517,0.00166011520941022,0.00261521036246409,0.00154588745609325,0.00254891836982396,0.00384810498610075,0.00509552030716898,0.00290935357976966,0.00127825574514912,0.00245506651233794,0.00175733764383396,0.000958517029353632,0.0419376741671975,0.0203987609736718,0.0233008827243379,0.0228961061812459,0.00140691032699719,0.00675155412321061,0.0081360517250582,0.00890848096528831,0.00259361648424334,0.00291366142109999,0.0024463753624198,0.00178280315591948,0.00395526458185121,0.00918803811486044,0.00244065157751914,0.00245398269432788,0.00189711233088103,0.00138051634976053,0.00304198922062784,0.00437097824961431,0.00135492942488271,0.0100911173121324,0.00220386839069798,0.00203232788160551,0.00252137248496956,0.0166390295720615,0.00925988619503437,0.00838517350747233,0.0025929946532534,0.00167003886628963,0.00264185683929521,0.0198382896824885,0.00220280837958732,0.00466508137466162,0.00233193112376088,0.00344877673441219,0.00892148194580433,0.00162694545297814,0.00861882991315356,0.0210671558267133,0.00378980407998279,0.00270946271392019,0.00228253523521408,0.002822689232034,0.020459466122709,0.0012902072249566,0.00150863098905619,0.00153799207077371,0.0118403815015583,0.00938537373969132,0.0230738792949429,0.00166277120429548,0.00192383091581116,0.00154465773325962,0.00370781460904317,0.00190824615816454,0.00127013335283821,0.00152415342870881,0.000973161132873726,0.00175842048667366,0.000996313559573656
"6",0.0251504515588017,0.00991424968310739,0.0243438125194028,0.00146270849756903,0.000784335258871914,0.5,0.00753320238613408,0.00200226104333974,0.00228157827991149,0.00124986627262806,0.000593772356110255,0.00226117804675148,0.00194728710201099,0.00300790374726558,0.00325333980677584,0.00337881529374506,0.00276868310454136,0.00872563460109313,0.0144467480150524,0.00369801273922626,0.00127154637929973,0.0207384986461855,0.0127281680212523,0.002131683964434,0.0199858597832523,0.00150653823911789,0.000813108148144351,0.000628053099143725,0.000928105873429424,0.00244448222069385,0.0112702515473622,0.00963456369319017,0.0149461899158513,0.00105069171089966,0.000738698684355912,0.00076016661537716,0.00204572509789596,0.0183459346189186,0.00320829671035752,0.00245442489944195,0.000587513300015301,0.00451525175075207,0.000622789814229793,0.000782057421416656,0.0115694468259646,0.000624287871056361,0.00069049363109745,0.00126533553088499,0.00122556282094185,0.00182408705507652,0.00655750302114646,0.000916508981471656,0.000746425889257763,0.0114941940042817,0.000572157417664802,0.00746508145012668,0.00186048028622183,0.000628815697041228,0.000640050406535957,0.000782620007313204,0.00139469150085533,0.00203175436088166,0.00307712663442207,0.00106812553400082,0.00081873921660891,0.00276382194315607,0.0028037684230462,0.0212447710593782,0.01284123878271,0.00152378713596368,0.00915302142765835,0.00208899163251027,0.000641628497356892,0.0013546609066248,0.000805127828188402,0.000644323250847875,0.000985618512151242,0.00198741670145813,0.00861471138043044,0.0088207121483723,0.0206987412101427,0.00878255524855833,0.00271754581848278,0.00210046422007487,0.00180647696841791,0.00416384246357404,0.0104393061044626,0.00213759252698347,0.0190097542252739,0.00740700322960272,0.0207065854286946,0.00290963945516705,0.0132681631786126,0.00286657905458681
"7",0.00732208048644868,0.00312580028217556,0.00190741649473945,0.0032825369735186,0.00210828062875561,0.00753320238613408,0.5,0.00203605191898753,0.00220339461436721,0.00161085779168905,0.00314045828452419,0.00225551883520513,0.00281541574123514,0.00118150804009472,0.00130157009409246,0.00116199167299538,0.00151794648440098,0.00160652735368557,0.00172583145308427,0.00166609138257386,0.0108082466397042,0.00194522504380536,0.00342205573657444,0.0101977950339169,0.00190577176132207,0.00221812513487972,0.00280675079564869,0.01916165741939,0.0168208316239294,0.00135574378293471,0.0089995514838982,0.00180733335552028,0.00240236946485797,0.0019561410582587,0.0024981957039218,0.00249911220978504,0.00142937759232709,0.00157814034439926,0.00248498088216389,0.00910353891957761,0.0200881833830231,0.00174951587926471,0.0220904348801131,0.0215839290850046,0.00233548912038176,0.00479709525876859,0.00293478177163873,0.0206324358808264,0.0233903016492578,0.00360352756188047,0.00182750500747505,0.00215448781210056,0.00274384030561909,0.00201021076890049,0.00299433533182262,0.00207404624663174,0.00851050951129313,0.0223953937516389,0.00451600455545827,0.00253160921986791,0.0118335900926856,0.0024153432957634,0.00238925416025051,0.00296071540279561,0.00232109230741803,0.00994253518014242,0.00280605680199921,0.00212057563098837,0.00215501979204874,0.00223740918775648,0.00362510676869051,0.00257030717968495,0.00294791959678125,0.020837172994543,0.0118747296016793,0.0207602740354026,0.00365867021568843,0.00202692161535674,0.00700047026905659,0.00889830843415947,0.00933255866024248,0.00993838596196915,0.00190680325365355,0.00150507336704307,0.00309760313659301,0.00258472661495629,0.00335138358475915,0.00195293793035944,0.00177679311554998,0.00142957110938412,0.00271313881098959,0.00117986019310099,0.00200322340281529,0.00121480953265288
"8",0.00170948059403141,0.00401948964649586,0.00159497515781584,0.0366193241024634,0.00291782798291541,0.00200226104333974,0.00203605191898753,0.5,0.0261490090974598,0.0156060026664182,0.0022616804467032,0.0017590551653068,0.0385009469050157,0.000555033163557043,0.000620620997956022,0.000574662728407596,0.00112505767839493,0.000726805037700504,0.00138240973211419,0.00154558702743254,0.00198591885203962,0.00957844707197271,0.00271314217811441,0.0160922902903718,0.0039964311576761,0.00199157603967284,0.00190436705018327,0.00126339832485791,0.00602267644190975,0.0013171661559594,0.00239800019496106,0.00101384467029676,0.00115358000189136,0.00163180311161395,0.00154800837552723,0.00168488970290723,0.00141577714986391,0.00145771354267436,0.00113848450432708,0.00117525839898766,0.00172069392980284,0.00184348422503444,0.0013842626227439,0.00193965211467651,0.0065653145533523,0.00225556051632256,0.00231470703228098,0.00167311556231321,0.00933869395532778,0.00136222958136969,0.00192246281609667,0.0206777248062195,0.00256458623749902,0.00212506571026048,0.00232557667804102,0.0294773648477276,0.0108817474477588,0.00176482425895439,0.00186224209457003,0.0191433671046659,0.0135852078803831,0.0025070865938325,0.00344318435247367,0.00253250698536521,0.00238767819427406,0.0243530832093531,0.000908373982550778,0.00228909852835134,0.00292696438524753,0.00421013784359045,0.00262504861912619,0.0247142832671842,0.00163063019545017,0.00127823088743326,0.00475278585276792,0.00211956715921087,0.00177533527734873,0.00129999660573371,0.000908570286753538,0.00203215771245301,0.00269346148820804,0.0102839469098851,0.00130878713640797,0.00134126184965632,0.000949089717110294,0.0132758865287777,0.00311186043716605,0.00173924931283558,0.00153092114958922,0.000596985925773054,0.0156398328649266,0.000595256171716218,0.0175858092068571,0.000631298453465853
"9",0.00182651171867228,0.00251711372260667,0.00189333232290949,0.0149298949173184,0.00317692276110267,0.00228157827991149,0.00220339461436721,0.0261490090974598,0.5,0.00320464627731273,0.00397097269984135,0.00239317972631416,0.0161488424288257,0.00116636265975956,0.00134537172037531,0.000976374490982947,0.00134400410573998,0.00133919213732881,0.00154992440521669,0.00167309335883651,0.00263548724698751,0.0159458299967273,0.00304264260727281,0.0386712827188682,0.0173841006528245,0.00345499657409154,0.00883796319821178,0.00139670756139406,0.0121061851445928,0.00701294078388394,0.00166555451867689,0.0014752575522478,0.00166761378094991,0.00129942977418112,0.00158907017266518,0.00167984068438389,0.00127455980564562,0.00172844888125906,0.00123974045454615,0.00130023954830866,0.00198710039515636,0.00178792049725556,0.0018380503467291,0.00223659929719736,0.00433243607658721,0.002950821561728,0.00292560557728571,0.00161328521740412,0.00329469169200385,0.00193502594333131,0.00180919907015743,0.0208238678505993,0.0100504335616077,0.00168714585216491,0.00366825716392328,0.022247847256991,0.00384559364523031,0.00267271972125246,0.00293691804049199,0.0215803839062108,0.0143030952433396,0.0037079147108061,0.0168227565800974,0.00286083861410063,0.00792161103498881,0.00842011981111228,0.000964673236557504,0.00277885029728807,0.00264619928095943,0.00630074724695055,0.00222016319164223,0.0428027085878197,0.00155494204353547,0.00145294703735435,0.00475582166206087,0.0032847933615842,0.00198399524069194,0.00122051684620499,0.00137376066833523,0.00208140431150237,0.00199632392648526,0.00275209359821746,0.00120946314327066,0.00130316363668336,0.00259832590832489,0.00481862913623229,0.00214016895757375,0.00208165110704067,0.00178616421867195,0.00139381239819675,0.00386118450198649,0.00141059493197297,0.00436854756968709,0.00153574478238218
"10",0.00150431861855223,0.00897133583338884,0.00154083599099868,0.0158417128742768,0.020748428135985,0.00124986627262806,0.00161085779168905,0.0156060026664182,0.00320464627731273,0.5,0.00198315192424815,0.00235808323895493,0.00482024195526144,0.00115926683035197,0.000921336606712528,0.00123501903759579,0.00214405790095033,0.00101623634792152,0.00199133043671042,0.00266628928369828,0.00497872130878434,0.00200132791906811,0.00231435493457825,0.00272337257168379,0.00179157223487209,0.00247200925313291,0.00814041763235373,0.00312603804605057,0.00254727262155485,0.00123699280957804,0.00218716887727444,0.00164296535119724,0.00116650725401483,0.0217613884873173,0.01655887866268,0.0190399832597895,0.0177688504859435,0.00158130798603244,0.00488547527691009,0.0063432744996928,0.00257506610792796,0.0025331492985895,0.00238209670815258,0.00209743877890063,0.0153781524457734,0.00922161269339678,0.00241298272605195,0.00224603434373794,0.00285067297536248,0.00214927453146501,0.00180468286678166,0.00386413427407547,0.00217726612632727,0.00222544960124438,0.00904199401309437,0.00817013170461012,0.0140851678611092,0.00157197833248965,0.00309726379695339,0.00278087176667936,0.00296931762658897,0.00321046248813972,0.00219420301495259,0.0032006080542303,0.0192249910799961,0.0108578063123754,0.00377519565333754,0.00203995109471776,0.00368187513823126,0.00188627423132897,0.00221352299501457,0.00250919102727703,0.0231540714313455,0.00233938644556378,0.00871063605719304,0.00190551972430266,0.00283596245598215,0.0166253778236356,0.00123775059484074,0.00198405435057662,0.0024749397325274,0.0110879436370393,0.00330983727722563,0.0181318127356142,0.00150172412146866,0.00293378739437938,0.00268986299205199,0.00851197828167128,0.00199380217823691,0.00108890014140334,0.00757385454152022,0.000881102257372493,0.0146869047050904,0.000913134461570977
